annotation_id,image_id,occlusion_ratio,occlusion_group
30094,621,0.1935483870967742,Medium (10-30%)
30095,621,0.15468306527909176,Medium (10-30%)
30096,621,0.005136986301369863,Low (<10%)
30097,621,0.1908763505402161,Medium (10-30%)
30098,621,0.1506849315068493,Medium (10-30%)
30099,621,0.12257415786827551,Medium (10-30%)
30100,621,0.11861263099323008,Medium (10-30%)
30101,621,0.25,Medium (10-30%)
30102,621,0.0,Low (<10%)
30103,621,0.06749113220208992,Low (<10%)
30104,622,0.08189655172413793,Low (<10%)
30105,622,0.08,Low (<10%)
30106,622,0.08753315649867374,Low (<10%)
30107,622,0.26492793411118737,Medium (10-30%)
30108,622,0.25210084033613445,Medium (10-30%)
30109,622,0.15656565656565657,Medium (10-30%)
30110,622,0.0749395648670427,Low (<10%)
30111,622,0.051658163265306124,Low (<10%)
30112,622,0.0,Low (<10%)
30113,622,0.0,Low (<10%)
30114,622,0.1087378640776699,Medium (10-30%)
30115,622,0.14692982456140352,Medium (10-30%)
30116,622,0.04888888888888889,Low (<10%)
30117,622,0.17857142857142858,Medium (10-30%)
30118,622,0.0,Low (<10%)
30119,622,0.11574074074074074,Medium (10-30%)
30120,622,0.10042283298097252,Medium (10-30%)
30121,622,0.0,Low (<10%)
30122,622,0.0,Low (<10%)
30123,622,0.0,Low (<10%)
30124,622,0.0,Low (<10%)
30125,622,0.0,Low (<10%)
30126,622,0.0,Low (<10%)
30127,622,0.0,Low (<10%)
30128,622,0.38956521739130434,High (>30%)
30129,622,0.0,Low (<10%)
30130,622,0.0,Low (<10%)
30131,622,0.0,Low (<10%)
30132,622,0.8181818181818182,High (>30%)
30133,622,0.0,Low (<10%)
30134,622,0.0677536231884058,Low (<10%)
30135,622,0.0,Low (<10%)
30136,622,0.17482517482517482,Medium (10-30%)
30137,622,0.0,Low (<10%)
30138,622,0.20915032679738563,Medium (10-30%)
30139,622,0.0,Low (<10%)
30140,622,0.0,Low (<10%)
30141,622,0.19605263157894737,Medium (10-30%)
30142,622,0.11936339522546419,Medium (10-30%)
30143,622,0.30888491353607633,High (>30%)
30144,622,0.0,Low (<10%)
30145,622,0.0,Low (<10%)
30146,622,0.4823348694316436,High (>30%)
30147,622,0.38333333333333336,High (>30%)
30148,622,0.27791666666666665,Medium (10-30%)
30149,622,0.0,Low (<10%)
30150,622,0.0,Low (<10%)
30151,622,0.25328185328185326,Medium (10-30%)
30152,622,0.0,Low (<10%)
30153,622,0.09183673469387756,Low (<10%)
30154,622,0.17902813299232737,Medium (10-30%)
30155,622,0.0,Low (<10%)
30156,622,0.08708010335917313,Low (<10%)
30157,622,0.0,Low (<10%)
30158,622,0.08333333333333333,Low (<10%)
30159,622,0.0,Low (<10%)
30160,622,0.0,Low (<10%)
30161,622,0.0,Low (<10%)
30162,622,0.0,Low (<10%)
30163,622,0.032327586206896554,Low (<10%)
30164,622,0.036358739563695126,Low (<10%)
30165,622,0.0,Low (<10%)
30166,622,0.0,Low (<10%)
30167,622,0.0,Low (<10%)
30168,622,0.0,Low (<10%)
30169,622,0.0,Low (<10%)
30170,622,0.0,Low (<10%)
30171,622,0.2908496732026144,Medium (10-30%)
30172,622,0.0,Low (<10%)
30173,622,0.0,Low (<10%)
30174,622,0.10588235294117647,Medium (10-30%)
30175,622,0.3018783542039356,High (>30%)
30176,622,0.39244186046511625,High (>30%)
30177,622,0.0,Low (<10%)
30178,622,0.0,Low (<10%)
30179,622,0.0,Low (<10%)
30180,622,0.23318003747232158,Medium (10-30%)
30181,622,0.07317073170731707,Low (<10%)
30182,622,0.14277320799059928,Medium (10-30%)
30183,622,0.0,Low (<10%)
30184,622,0.0,Low (<10%)
30185,622,0.0,Low (<10%)
30186,622,0.4023385596598459,High (>30%)
30187,622,0.08058608058608059,Low (<10%)
30188,622,0.0,Low (<10%)
30189,622,0.050595238095238096,Low (<10%)
30190,622,0.4,High (>30%)
30191,622,0.0,Low (<10%)
30192,622,0.10392156862745099,Medium (10-30%)
30193,622,0.0,Low (<10%)
30194,622,0.0,Low (<10%)
30195,622,0.07183908045977011,Low (<10%)
30196,622,0.4230769230769231,High (>30%)
30197,622,0.12187088274044795,Medium (10-30%)
30198,622,0.0,Low (<10%)
30199,622,0.3742911153119093,High (>30%)
30200,622,0.32,High (>30%)
30201,622,0.6551724137931034,High (>30%)
30202,622,0.5047619047619047,High (>30%)
30203,622,0.09606481481481481,Low (<10%)
30204,622,0.5807622504537205,High (>30%)
30205,622,0.2608695652173913,Medium (10-30%)
30206,622,0.12448700410396717,Medium (10-30%)
30207,622,0.3105590062111801,High (>30%)
30208,622,0.1206896551724138,Medium (10-30%)
30209,622,0.12705615428247305,Medium (10-30%)
30210,622,0.1125,Medium (10-30%)
30211,622,0.0,Low (<10%)
30212,622,0.04878048780487805,Low (<10%)
30213,622,0.0,Low (<10%)
30214,622,0.042328042328042326,Low (<10%)
30215,622,0.046296296296296294,Low (<10%)
30216,622,0.03571428571428571,Low (<10%)
30217,622,0.012012012012012012,Low (<10%)
30218,622,0.2375,Medium (10-30%)
30219,622,0.4481792717086835,High (>30%)
30220,622,0.0,Low (<10%)
30221,622,0.0,Low (<10%)
30222,622,0.0,Low (<10%)
30223,622,0.0,Low (<10%)
30224,622,0.0,Low (<10%)
30225,622,0.11371324486078585,Medium (10-30%)
30226,623,0.0,Low (<10%)
30227,623,0.0,Low (<10%)
30228,623,0.0,Low (<10%)
30229,623,0.30864197530864196,High (>30%)
30230,623,0.0,Low (<10%)
30231,623,0.08505315822388994,Low (<10%)
30232,623,0.1110204081632653,Medium (10-30%)
30233,623,0.023809523809523808,Low (<10%)
30234,623,0.0,Low (<10%)
30235,623,0.0,Low (<10%)
30236,623,0.0,Low (<10%)
30237,623,0.0,Low (<10%)
30238,623,0.0,Low (<10%)
30239,623,0.0,Low (<10%)
30240,623,0.0,Low (<10%)
30241,623,0.04912280701754386,Low (<10%)
30242,623,0.14893617021276595,Medium (10-30%)
30243,623,0.0,Low (<10%)
30244,623,0.0,Low (<10%)
30245,623,0.0,Low (<10%)
30246,623,0.15,Medium (10-30%)
30247,623,0.0,Low (<10%)
30248,623,0.0,Low (<10%)
30249,623,0.0,Low (<10%)
30250,623,0.0825422365245374,Low (<10%)
30251,623,0.2571428571428571,Medium (10-30%)
30252,623,0.0,Low (<10%)
30253,623,0.08823529411764706,Low (<10%)
30254,623,0.0973630831643002,Low (<10%)
30255,623,0.0,Low (<10%)
30256,623,0.1412157153446998,Medium (10-30%)
30257,623,0.09210526315789473,Low (<10%)
30258,623,0.022649279341111873,Low (<10%)
30259,623,0.0,Low (<10%)
30260,623,0.0,Low (<10%)
30261,623,0.224,Medium (10-30%)
30262,623,0.0,Low (<10%)
30263,623,0.29545454545454547,Medium (10-30%)
30264,623,0.25793650793650796,Medium (10-30%)
30265,623,0.0,Low (<10%)
30266,623,0.0,Low (<10%)
30267,623,0.0,Low (<10%)
30268,623,0.0,Low (<10%)
30269,623,0.0,Low (<10%)
30270,623,0.0,Low (<10%)
30271,623,0.0,Low (<10%)
30272,623,0.0,Low (<10%)
30273,623,0.0,Low (<10%)
30274,623,0.0,Low (<10%)
30275,623,0.07142857142857142,Low (<10%)
30276,623,0.0967741935483871,Low (<10%)
30277,623,0.0,Low (<10%)
30278,623,0.0,Low (<10%)
30279,623,0.010835913312693499,Low (<10%)
30280,623,0.011217948717948718,Low (<10%)
30281,623,0.0,Low (<10%)
30282,623,0.0,Low (<10%)
30283,623,0.0,Low (<10%)
30284,623,0.0,Low (<10%)
30285,623,0.0,Low (<10%)
30286,623,0.06258503401360545,Low (<10%)
30287,623,0.1419753086419753,Medium (10-30%)
30288,623,0.0,Low (<10%)
30289,623,0.0,Low (<10%)
30290,623,0.0,Low (<10%)
30291,623,0.11320754716981132,Medium (10-30%)
30292,623,0.04849137931034483,Low (<10%)
30293,623,0.0,Low (<10%)
30294,623,0.0,Low (<10%)
30295,623,0.11127819548872181,Medium (10-30%)
30296,623,0.0,Low (<10%)
30297,623,0.0,Low (<10%)
30298,623,0.17494089834515367,Medium (10-30%)
30299,623,0.0,Low (<10%)
30300,623,0.0,Low (<10%)
30301,623,0.0,Low (<10%)
30302,623,0.0,Low (<10%)
30303,623,0.0,Low (<10%)
30304,623,0.0,Low (<10%)
30305,623,0.0,Low (<10%)
30306,623,0.0,Low (<10%)
30307,623,0.0,Low (<10%)
30308,623,0.0,Low (<10%)
30309,623,0.5595611285266457,High (>30%)
30310,623,0.0,Low (<10%)
30311,623,0.0,Low (<10%)
30312,623,0.27906976744186046,Medium (10-30%)
30313,623,0.28935185185185186,Medium (10-30%)
30314,623,0.24378635642517188,Medium (10-30%)
30315,623,0.0,Low (<10%)
30316,623,0.2,Medium (10-30%)
30317,623,0.0,Low (<10%)
30318,624,0.0,Low (<10%)
30319,624,0.0,Low (<10%)
30320,624,0.0,Low (<10%)
30321,624,0.0,Low (<10%)
30322,624,0.07894736842105263,Low (<10%)
30323,624,0.060267857142857144,Low (<10%)
30324,624,0.4223300970873786,High (>30%)
30325,624,0.29202797202797204,Medium (10-30%)
30326,624,0.0,Low (<10%)
30327,624,0.0,Low (<10%)
30328,624,0.0,Low (<10%)
30329,624,0.0,Low (<10%)
30330,624,0.0,Low (<10%)
30331,624,0.0,Low (<10%)
30332,624,0.0,Low (<10%)
30333,624,0.0,Low (<10%)
30334,624,0.18564845292955892,Medium (10-30%)
30335,624,0.1580048270313757,Medium (10-30%)
30336,624,0.35496957403651114,High (>30%)
30337,624,0.0,Low (<10%)
30338,624,0.0,Low (<10%)
30339,624,0.0,Low (<10%)
30340,624,0.11093679964141641,Medium (10-30%)
30341,624,0.0,Low (<10%)
30342,624,0.17803030303030304,Medium (10-30%)
30343,624,0.6346749226006192,High (>30%)
30344,624,0.5800373134328358,High (>30%)
30345,624,0.16717590571802707,Medium (10-30%)
30346,624,0.09393939393939393,Low (<10%)
30347,624,0.22826086956521738,Medium (10-30%)
30348,624,0.0,Low (<10%)
30349,624,0.0,Low (<10%)
30350,624,0.0,Low (<10%)
30351,624,0.0,Low (<10%)
30352,624,0.20234454638124363,Medium (10-30%)
30353,624,0.6526374859708193,High (>30%)
30354,624,0.18232323232323233,Medium (10-30%)
30355,624,0.0,Low (<10%)
30356,624,0.46090973702914,High (>30%)
30357,624,0.12138728323699421,Medium (10-30%)
30358,624,0.18531073446327684,Medium (10-30%)
30359,624,0.0663265306122449,Low (<10%)
30360,624,0.2672586015538291,Medium (10-30%)
30361,624,0.026619343389529725,Low (<10%)
30362,624,0.06111111111111111,Low (<10%)
30363,624,0.017948717948717947,Low (<10%)
30364,624,0.618555368910712,High (>30%)
30365,624,0.5103797468354431,High (>30%)
30366,624,0.6127733026467204,High (>30%)
30367,624,0.05612244897959184,Low (<10%)
30368,624,0.059420289855072465,Low (<10%)
30369,624,0.08185263157894737,Low (<10%)
30370,624,0.0,Low (<10%)
30371,624,0.0,Low (<10%)
30372,624,0.0,Low (<10%)
30373,624,0.0,Low (<10%)
30374,624,0.46511627906976744,High (>30%)
30375,624,0.627906976744186,High (>30%)
30376,624,0.1909722222222222,Medium (10-30%)
30377,624,0.02857142857142857,Low (<10%)
30378,624,0.017152658662092625,Low (<10%)
30379,624,0.0,Low (<10%)
30380,625,0.0,Low (<10%)
30381,625,0.003534956794972506,Low (<10%)
30382,625,0.0,Low (<10%)
30383,625,0.14411764705882352,Medium (10-30%)
30384,625,0.013235294117647059,Low (<10%)
30385,625,0.008012820512820512,Low (<10%)
30386,625,0.015765765765765764,Low (<10%)
30387,625,0.0,Low (<10%)
30388,625,0.05736188210415014,Low (<10%)
30389,625,0.12962962962962962,Medium (10-30%)
30390,625,0.0,Low (<10%)
30391,625,0.0,Low (<10%)
30392,625,0.05703012912482066,Low (<10%)
30393,625,0.24451013513513514,Medium (10-30%)
30394,625,0.20638820638820637,Medium (10-30%)
30395,625,0.109375,Medium (10-30%)
30396,625,0.11334492501630081,Medium (10-30%)
30397,625,0.5555555555555556,High (>30%)
30398,625,0.0,Low (<10%)
30399,625,0.10909090909090909,Medium (10-30%)
30400,625,0.13791079812206572,Medium (10-30%)
30401,625,0.26613704071499505,Medium (10-30%)
30402,625,0.388820313877623,High (>30%)
30403,625,0.4950854700854701,High (>30%)
30404,625,0.96875,High (>30%)
30405,625,0.22998430141287285,Medium (10-30%)
30406,625,0.0,Low (<10%)
30407,625,0.012737262737262738,Low (<10%)
30408,625,0.018246869409660107,Low (<10%)
30409,625,0.0,Low (<10%)
30410,625,0.0,Low (<10%)
30411,625,0.14602557875991581,Medium (10-30%)
30412,625,0.21840193704600483,Medium (10-30%)
30413,625,0.0,Low (<10%)
30414,625,0.0,Low (<10%)
30415,625,0.06912897491605767,Low (<10%)
30416,625,0.18867924528301888,Medium (10-30%)
30417,625,0.5305263157894737,High (>30%)
30418,625,0.6956521739130435,High (>30%)
30419,625,0.8936170212765957,High (>30%)
30420,625,0.06897647806738716,Low (<10%)
30421,625,0.20588235294117646,Medium (10-30%)
30422,625,0.0,Low (<10%)
30423,625,0.007223942208462332,Low (<10%)
30424,625,0.09760765550239234,Low (<10%)
30425,625,0.2345289712258573,Medium (10-30%)
30426,625,0.31912144702842377,High (>30%)
30427,625,0.13432459677419356,Medium (10-30%)
30428,625,0.0,Low (<10%)
30429,625,0.0,Low (<10%)
30430,625,0.29545454545454547,Medium (10-30%)
30431,625,0.0,Low (<10%)
30432,625,0.0,Low (<10%)
30433,625,0.6663768745924799,High (>30%)
30434,625,0.06262545162585308,Low (<10%)
30435,625,0.3593974175035868,High (>30%)
30436,625,0.5757575757575758,High (>30%)
30437,625,0.7340804890473764,High (>30%)
30438,625,0.6377380952380952,High (>30%)
30439,625,1.0057222394061243,High (>30%)
30440,625,0.9361858704793945,High (>30%)
30441,625,0.4478178368121442,High (>30%)
30442,625,1.3822393822393821,High (>30%)
30443,626,0.0,Low (<10%)
30444,626,0.0,Low (<10%)
30445,626,0.0,Low (<10%)
30446,626,0.029175050301810865,Low (<10%)
30447,626,0.07183364839319471,Low (<10%)
30448,626,0.19915848527349228,Medium (10-30%)
30449,626,0.11961722488038277,Medium (10-30%)
30450,626,0.0,Low (<10%)
30451,626,0.0,Low (<10%)
30452,626,0.03136792452830189,Low (<10%)
30453,626,0.0,Low (<10%)
30454,626,0.0,Low (<10%)
30455,626,0.02043010752688172,Low (<10%)
30456,626,0.0,Low (<10%)
30457,626,0.0,Low (<10%)
30458,626,0.0,Low (<10%)
30459,626,0.0,Low (<10%)
30460,626,0.0,Low (<10%)
30461,626,0.0,Low (<10%)
30462,626,0.0,Low (<10%)
30463,626,0.0,Low (<10%)
30464,626,0.0,Low (<10%)
30465,626,0.0,Low (<10%)
30466,626,0.0,Low (<10%)
30467,626,0.0,Low (<10%)
30468,626,0.0,Low (<10%)
30469,626,0.0,Low (<10%)
30470,627,0.04905335628227195,Low (<10%)
30471,627,0.0,Low (<10%)
30472,627,0.2789578023222883,Medium (10-30%)
30473,627,0.1580176440062273,Medium (10-30%)
30474,627,0.08823529411764706,Low (<10%)
30475,627,0.37527691626052284,High (>30%)
30476,627,0.5610335195530727,High (>30%)
30477,627,0.41010416666666666,High (>30%)
30478,627,0.1971774193548387,Medium (10-30%)
30479,627,0.24391891891891893,Medium (10-30%)
30480,627,0.0,Low (<10%)
30481,627,0.06517254313578394,Low (<10%)
30482,627,0.08135593220338982,Low (<10%)
30483,627,0.22971065631616092,Medium (10-30%)
30484,627,0.0,Low (<10%)
30485,627,1.2508474576271187,High (>30%)
30486,627,0.3461315840246961,High (>30%)
30487,627,0.7925125872990093,High (>30%)
30488,627,0.08705726580602449,Low (<10%)
30489,627,0.024667931688804556,Low (<10%)
30490,627,0.06907268170426065,Low (<10%)
30491,627,0.16011376944955663,Medium (10-30%)
30492,627,0.1165644171779141,Medium (10-30%)
30493,627,0.045608795982082256,Low (<10%)
30494,627,0.5731456043956044,High (>30%)
30495,627,0.8857142857142857,High (>30%)
30496,627,0.04591836734693878,Low (<10%)
30497,627,1.2,High (>30%)
30498,627,0.007333333333333333,Low (<10%)
30499,627,0.7171186440677966,High (>30%)
30500,627,0.0,Low (<10%)
30501,627,0.7983618840916725,High (>30%)
30502,627,1.1499423298731257,High (>30%)
30503,627,0.8051948051948052,High (>30%)
30504,627,0.046251217137293084,Low (<10%)
30505,627,0.601202535781975,High (>30%)
30506,627,0.7950043066322137,High (>30%)
30507,627,0.2564102564102564,Medium (10-30%)
30508,627,0.46200747771067013,High (>30%)
30509,627,0.457677721294279,High (>30%)
30510,627,0.0,Low (<10%)
30511,627,0.19827586206896552,Medium (10-30%)
30512,627,0.24074074074074073,Medium (10-30%)
30513,627,0.04081632653061224,Low (<10%)
30514,627,0.06179775280898876,Low (<10%)
30515,627,0.3437604550016728,High (>30%)
30516,627,0.0022425994219077046,Low (<10%)
30517,627,0.25514089870525514,Medium (10-30%)
30518,627,0.5465448315248429,High (>30%)
30519,627,0.337303580397503,High (>30%)
30520,627,0.2054794520547945,Medium (10-30%)
30521,627,0.32562232838823235,High (>30%)
30522,627,0.46077210460772106,High (>30%)
30523,627,0.44155844155844154,High (>30%)
30524,627,0.7962076583210603,High (>30%)
30525,627,0.13905723905723905,Medium (10-30%)
30526,627,0.0,Low (<10%)
30527,627,0.2831050228310502,Medium (10-30%)
30528,627,0.0,Low (<10%)
30529,627,0.9676224226804123,High (>30%)
30530,627,0.7287157287157288,High (>30%)
30531,627,0.0,Low (<10%)
30532,627,0.34643143544506816,High (>30%)
30533,627,0.10768562744246635,Medium (10-30%)
30534,628,0.0,Low (<10%)
30535,628,0.0,Low (<10%)
30536,628,0.0,Low (<10%)
30537,628,0.0,Low (<10%)
30538,628,0.0,Low (<10%)
30539,628,0.0,Low (<10%)
30540,628,0.3570892723180795,High (>30%)
30541,628,0.23076923076923078,Medium (10-30%)
30542,628,0.0,Low (<10%)
30543,628,0.30566666666666664,High (>30%)
30544,628,0.0,Low (<10%)
30545,628,0.010670731707317074,Low (<10%)
30546,628,0.0,Low (<10%)
30547,628,0.0,Low (<10%)
30548,628,0.0,Low (<10%)
30549,628,0.0,Low (<10%)
30550,628,0.0,Low (<10%)
30551,628,0.0,Low (<10%)
30552,628,0.0,Low (<10%)
30553,628,0.0,Low (<10%)
30554,628,0.05698005698005698,Low (<10%)
30555,628,0.20833333333333334,Medium (10-30%)
30556,628,0.0,Low (<10%)
30557,628,0.0,Low (<10%)
30558,628,0.0,Low (<10%)
30559,628,0.0,Low (<10%)
30560,628,0.0,Low (<10%)
30561,628,0.0,Low (<10%)
30562,628,0.0,Low (<10%)
30563,628,0.061115355233002294,Low (<10%)
30564,628,0.0,Low (<10%)
30565,628,0.0,Low (<10%)
30566,628,0.0,Low (<10%)
30567,628,0.0,Low (<10%)
30568,628,0.0,Low (<10%)
30569,628,0.0,Low (<10%)
30570,628,0.0,Low (<10%)
30571,628,0.0,Low (<10%)
30572,628,0.0,Low (<10%)
30573,628,1.0,High (>30%)
30574,628,0.1600692191217824,Medium (10-30%)
30575,628,0.14260249554367202,Medium (10-30%)
30576,628,0.13377926421404682,Medium (10-30%)
30577,628,0.024052478134110787,Low (<10%)
30578,628,0.017241379310344827,Low (<10%)
30579,628,0.0,Low (<10%)
30580,628,0.0,Low (<10%)
30581,628,0.0,Low (<10%)
30582,628,0.0,Low (<10%)
30583,628,0.16489361702127658,Medium (10-30%)
30584,628,0.13333333333333333,Medium (10-30%)
30585,628,0.03219315895372234,Low (<10%)
30586,628,0.04111111111111111,Low (<10%)
30587,628,0.30754510661563694,High (>30%)
30588,628,0.022022022022022022,Low (<10%)
30589,628,0.03333333333333333,Low (<10%)
30590,628,0.0,Low (<10%)
30591,628,0.0,Low (<10%)
30592,628,0.008978675645342313,Low (<10%)
30593,628,0.017810760667903526,Low (<10%)
30594,628,0.4775887113509027,High (>30%)
30595,628,0.14324618736383443,Medium (10-30%)
30596,628,0.02837465564738292,Low (<10%)
30597,628,0.4216013766575564,High (>30%)
30598,628,0.4666666666666667,High (>30%)
30599,628,0.0,Low (<10%)
30600,628,0.6,High (>30%)
30601,628,0.07389162561576355,Low (<10%)
30602,628,0.0,Low (<10%)
30603,628,0.1111111111111111,Medium (10-30%)
30604,628,0.4354066985645933,High (>30%)
30605,628,0.07692307692307693,Low (<10%)
30606,628,0.0,Low (<10%)
30607,628,0.37857142857142856,High (>30%)
30608,629,0.0,Low (<10%)
30609,629,0.2647058823529412,Medium (10-30%)
30610,629,0.17507598784194528,Medium (10-30%)
30611,629,0.0,Low (<10%)
30612,629,0.0,Low (<10%)
30613,629,0.0,Low (<10%)
30614,629,0.0,Low (<10%)
30615,629,0.0,Low (<10%)
30616,629,0.0,Low (<10%)
30617,629,0.0,Low (<10%)
30618,629,0.0,Low (<10%)
30619,629,0.0,Low (<10%)
30620,629,0.0,Low (<10%)
30621,629,0.0,Low (<10%)
30622,629,0.0,Low (<10%)
30623,629,0.08437826541274818,Low (<10%)
30624,629,0.08387096774193549,Low (<10%)
30625,629,0.08333333333333333,Low (<10%)
30626,629,0.0,Low (<10%)
30627,629,0.0,Low (<10%)
30628,629,0.0,Low (<10%)
30629,629,0.0,Low (<10%)
30630,629,0.0,Low (<10%)
30631,629,0.0,Low (<10%)
30632,629,0.0,Low (<10%)
30633,629,0.0456140350877193,Low (<10%)
30634,629,0.16414141414141414,Medium (10-30%)
30635,629,0.0,Low (<10%)
30636,629,0.0,Low (<10%)
30637,629,0.10802675585284281,Medium (10-30%)
30638,630,0.0,Low (<10%)
30639,630,0.0,Low (<10%)
30640,630,0.0,Low (<10%)
30641,630,0.0,Low (<10%)
30642,630,0.3006779661016949,High (>30%)
30643,630,0.07142857142857142,Low (<10%)
30644,630,0.0,Low (<10%)
30645,630,0.0,Low (<10%)
30646,630,0.0,Low (<10%)
30647,630,0.0,Low (<10%)
30648,630,0.05303030303030303,Low (<10%)
30649,630,0.34782608695652173,High (>30%)
30650,630,0.3785103785103785,High (>30%)
30651,630,0.23307436182019978,Medium (10-30%)
30652,630,0.0,Low (<10%)
30653,630,0.0,Low (<10%)
30654,630,0.0,Low (<10%)
30655,630,0.0,Low (<10%)
30656,630,0.20326678765880218,Medium (10-30%)
30657,630,0.0,Low (<10%)
30658,630,0.1111111111111111,Medium (10-30%)
30659,630,0.0626517727051967,Low (<10%)
30660,630,0.0,Low (<10%)
30661,630,0.020631850419084462,Low (<10%)
30662,630,0.004429892141756549,Low (<10%)
30663,630,0.0,Low (<10%)
30664,630,0.0,Low (<10%)
30665,630,0.0,Low (<10%)
30666,630,0.0,Low (<10%)
30667,630,0.15063063063063062,Medium (10-30%)
30668,630,0.2169174883238194,Medium (10-30%)
30669,630,0.0,Low (<10%)
30670,630,0.026041666666666668,Low (<10%)
30671,630,0.01709986320109439,Low (<10%)
30672,630,0.0,Low (<10%)
30673,630,0.0,Low (<10%)
30674,630,0.0,Low (<10%)
30675,630,0.0,Low (<10%)
30676,630,0.0,Low (<10%)
30677,630,0.0,Low (<10%)
30678,630,0.0,Low (<10%)
30679,630,0.05,Low (<10%)
30680,630,0.0,Low (<10%)
30681,630,0.0,Low (<10%)
30682,630,0.0,Low (<10%)
30683,630,0.0030637254901960784,Low (<10%)
30684,630,0.09798728813559322,Low (<10%)
30685,630,0.13157894736842105,Medium (10-30%)
30686,630,0.004409171075837742,Low (<10%)
30687,630,0.07352941176470588,Low (<10%)
30688,630,0.14705882352941177,Medium (10-30%)
30689,630,0.0,Low (<10%)
30690,630,0.032432432432432434,Low (<10%)
30691,630,0.0,Low (<10%)
30692,630,0.044444444444444446,Low (<10%)
30693,630,0.125,Medium (10-30%)
30694,630,0.0,Low (<10%)
30695,630,0.0,Low (<10%)
30696,630,0.0,Low (<10%)
30697,630,0.0,Low (<10%)
30698,630,0.0,Low (<10%)
30699,630,0.0,Low (<10%)
30700,630,0.0,Low (<10%)
30701,630,0.028462998102466792,Low (<10%)
30702,630,0.11403508771929824,Medium (10-30%)
30703,630,0.0,Low (<10%)
30704,630,0.0,Low (<10%)
30705,630,0.0,Low (<10%)
30706,630,0.0,Low (<10%)
30707,630,0.0,Low (<10%)
30708,630,0.0,Low (<10%)
30709,630,0.1401654411764706,Medium (10-30%)
30710,630,0.14219114219114218,Medium (10-30%)
30711,630,0.0,Low (<10%)
30712,630,0.0,Low (<10%)
30713,630,0.0,Low (<10%)
30714,630,0.0,Low (<10%)
30715,630,0.2320299022426682,Medium (10-30%)
30716,630,0.24545454545454545,Medium (10-30%)
30717,630,0.0,Low (<10%)
30718,630,0.0,Low (<10%)
30719,630,0.0,Low (<10%)
30720,630,0.0,Low (<10%)
30721,630,0.0,Low (<10%)
30722,630,0.31666666666666665,High (>30%)
30723,630,0.08181818181818182,Low (<10%)
30724,630,0.21052631578947367,Medium (10-30%)
30725,630,0.0,Low (<10%)
30726,630,0.06773399014778325,Low (<10%)
30727,630,0.0,Low (<10%)
30728,630,0.0,Low (<10%)
30729,630,0.22096774193548388,Medium (10-30%)
30730,630,0.05591397849462366,Low (<10%)
30731,630,0.0,Low (<10%)
30732,631,0.0,Low (<10%)
30733,631,0.0,Low (<10%)
30734,631,0.0,Low (<10%)
30735,631,0.0,Low (<10%)
30736,631,0.0,Low (<10%)
30737,631,0.0,Low (<10%)
30738,631,0.0,Low (<10%)
30739,631,0.0,Low (<10%)
30740,631,0.0,Low (<10%)
30741,631,0.0,Low (<10%)
30742,631,0.030959752321981424,Low (<10%)
30743,631,0.0,Low (<10%)
30744,631,0.0,Low (<10%)
30745,631,0.0,Low (<10%)
30746,631,0.4714285714285714,High (>30%)
30747,631,0.0,Low (<10%)
30748,631,0.0,Low (<10%)
30749,631,0.4296918767507003,High (>30%)
30750,631,0.0,Low (<10%)
30751,631,0.0,Low (<10%)
30752,631,0.0,Low (<10%)
30753,631,0.0,Low (<10%)
30754,631,0.0,Low (<10%)
30755,631,0.0,Low (<10%)
30756,631,0.0,Low (<10%)
30757,631,0.0,Low (<10%)
30758,631,0.4642857142857143,High (>30%)
30759,631,0.0,Low (<10%)
30760,631,0.0,Low (<10%)
30761,631,0.0,Low (<10%)
30762,631,0.0,Low (<10%)
30763,631,0.0,Low (<10%)
30764,631,0.03896103896103896,Low (<10%)
30765,631,0.0,Low (<10%)
30766,631,0.2768878718535469,Medium (10-30%)
30767,631,0.0,Low (<10%)
30768,631,0.0,Low (<10%)
30769,631,0.0,Low (<10%)
30770,632,0.015825567082820468,Low (<10%)
30771,632,0.08521303258145363,Low (<10%)
30772,632,0.0,Low (<10%)
30773,632,0.0,Low (<10%)
30774,632,0.038461538461538464,Low (<10%)
30775,632,0.4236111111111111,High (>30%)
30776,632,0.6883116883116883,High (>30%)
30777,632,0.0,Low (<10%)
30778,632,0.0,Low (<10%)
30779,632,0.0,Low (<10%)
30780,632,0.07272727272727272,Low (<10%)
30781,632,0.09523809523809523,Low (<10%)
30782,632,0.14285714285714285,Medium (10-30%)
30783,632,0.22488755622188905,Medium (10-30%)
30784,632,0.0,Low (<10%)
30785,632,0.0,Low (<10%)
30786,632,0.14634146341463414,Medium (10-30%)
30787,632,0.25793650793650796,Medium (10-30%)
30788,632,0.027777777777777776,Low (<10%)
30789,632,0.2613430127041742,Medium (10-30%)
30790,632,0.0,Low (<10%)
30791,632,0.0,Low (<10%)
30792,632,0.0,Low (<10%)
30793,632,0.0,Low (<10%)
30794,632,0.4090909090909091,High (>30%)
30795,632,0.0982620320855615,Low (<10%)
30796,632,0.0,Low (<10%)
30797,632,0.04612257661038149,Low (<10%)
30798,632,0.043478260869565216,Low (<10%)
30799,632,0.15151515151515152,Medium (10-30%)
30800,632,0.016406890894175553,Low (<10%)
30801,632,0.0,Low (<10%)
30802,632,0.26181818181818184,Medium (10-30%)
30803,632,0.0,Low (<10%)
30804,632,0.0,Low (<10%)
